employee_id,name,department,job_role,skill_name,proficiency_level
701069,Eva Khurana,Finance,Accountant,Auditing,Intermediate
701069,Eva Khurana,Finance,Accountant,Financial Accounting,Intermediate
701069,Eva Khurana,Finance,Accountant,ERP Systems,Intermediate
701069,Eva Khurana,Finance,Accountant,Agile Methodology,Intermediate
888334,Yuvaan Karpe,Marketing,SEO Specialist,Google Analytics,Beginner
888334,Yuvaan Karpe,Marketing,SEO Specialist,On-Page SEO,Beginner
888334,Yuvaan Karpe,Marketing,SEO Specialist,Agile Methodology,Beginner
970274,Jiya Chana,Sales,Sales Executive,Data Literacy,Advanced
970274,Jiya Chana,Sales,Sales Executive,Contract Closing,Advanced
970274,Jiya Chana,Sales,Sales Executive,CRM,Advanced
970274,Jiya Chana,Sales,Sales Executive,Lead Generation,Advanced
970274,Jiya Chana,Sales,Sales Executive,Negotiation,Advanced
970274,Jiya Chana,Sales,Sales Executive,Communication,Advanced
847727,Faiyaz Balakrishnan,IT,Cybersecurity Specialist,Penetration Testing,Intermediate
847727,Faiyaz Balakrishnan,IT,Cybersecurity Specialist,Incident Response,Intermediate
847727,Faiyaz Balakrishnan,IT,Cybersecurity Specialist,Critical Thinking,Intermediate
847727,Faiyaz Balakrishnan,IT,Cybersecurity Specialist,Cryptography,Intermediate
847727,Faiyaz Balakrishnan,IT,Cybersecurity Specialist,Network Security,Intermediate
259811,Inaaya  Mahajan,Marketing,Marketing Executive,SEO,Intermediate
259811,Inaaya  Mahajan,Marketing,Marketing Executive,Google Analytics,Intermediate
259811,Inaaya  Mahajan,Marketing,Marketing Executive,Digital Marketing,Intermediate
259811,Inaaya  Mahajan,Marketing,Marketing Executive,Data Literacy,Intermediate
648754,Rhea Varghese,Marketing,SEO Specialist,On-Page SEO,Advanced
648754,Rhea Varghese,Marketing,SEO Specialist,Content Optimization,Advanced
648754,Rhea Varghese,Marketing,SEO Specialist,Google Analytics,Advanced
648754,Rhea Varghese,Marketing,SEO Specialist,Backlink Strategy,Advanced
648754,Rhea Varghese,Marketing,SEO Specialist,Communication,Advanced
778707,Vihaan Bhatti,Sales,Account Manager,Client Retention,Advanced
778707,Vihaan Bhatti,Sales,Account Manager,Upselling,Advanced
778707,Vihaan Bhatti,Sales,Account Manager,Account Planning,Advanced
778707,Vihaan Bhatti,Sales,Account Manager,CRM (Salesforce),Advanced
778707,Vihaan Bhatti,Sales,Account Manager,Critical Thinking,Advanced
372929,Chirag Sengupta,Marketing,Marketing Executive,Digital Marketing,Beginner
372929,Chirag Sengupta,Marketing,Marketing Executive,Google Analytics,Beginner
372929,Chirag Sengupta,Marketing,Marketing Executive,Data Literacy,Beginner
372929,Chirag Sengupta,Marketing,Marketing Executive,Campaign Management,Beginner
124932,Navya Varty,HR,Recruitment Specialist,Employer Branding,Beginner
124932,Navya Varty,HR,Recruitment Specialist,ATS,Beginner
124932,Navya Varty,HR,Recruitment Specialist,Data Literacy,Beginner
929402,Yasmin Trivedi,IT,Data Analyst,Python,Advanced
929402,Yasmin Trivedi,IT,Data Analyst,Statistical Analysis,Advanced
929402,Yasmin Trivedi,IT,Data Analyst,Data Literacy,Advanced
929402,Yasmin Trivedi,IT,Data Analyst,Power BI,Advanced
929402,Yasmin Trivedi,IT,Data Analyst,SQL,Advanced
929402,Yasmin Trivedi,IT,Data Analyst,Excel,Advanced
586041,Manjari Bassi,Sales,Sales Executive,Contract Closing,Advanced
586041,Manjari Bassi,Sales,Sales Executive,CRM,Advanced
586041,Manjari Bassi,Sales,Sales Executive,Lead Generation,Advanced
586041,Manjari Bassi,Sales,Sales Executive,Critical Thinking,Advanced
586041,Manjari Bassi,Sales,Sales Executive,Negotiation,Advanced
586041,Manjari Bassi,Sales,Sales Executive,Communication,Advanced
143913,Ela Batta,Marketing,Marketing Executive,SEO,Advanced
143913,Ela Batta,Marketing,Marketing Executive,Campaign Management,Advanced
143913,Ela Batta,Marketing,Marketing Executive,Google Analytics,Advanced
143913,Ela Batta,Marketing,Marketing Executive,Critical Thinking,Advanced
143913,Ela Batta,Marketing,Marketing Executive,Content Marketing,Advanced
682800,Ivana Sarin,HR,Recruitment Specialist,ATS,Intermediate
682800,Ivana Sarin,HR,Recruitment Specialist,Technical Sourcing,Intermediate
682800,Ivana Sarin,HR,Recruitment Specialist,Salary Negotiation,Intermediate
682800,Ivana Sarin,HR,Recruitment Specialist,Agile Methodology,Intermediate
687697,Baiju Talwar,Finance,Financial Analyst,Forecasting,Advanced
687697,Baiju Talwar,Finance,Financial Analyst,Valuation,Advanced
687697,Baiju Talwar,Finance,Financial Analyst,Power BI,Advanced
687697,Baiju Talwar,Finance,Financial Analyst,Data Literacy,Advanced
687697,Baiju Talwar,Finance,Financial Analyst,SQL,Advanced
687697,Baiju Talwar,Finance,Financial Analyst,Excel,Advanced
664876,Shaan Hari,HR,HR Manager,Talent Acquisition,Beginner
664876,Shaan Hari,HR,HR Manager,Leadership,Beginner
664876,Shaan Hari,HR,HR Manager,Labor Law,Beginner
664876,Shaan Hari,HR,HR Manager,Agile Methodology,Beginner
861468,Taimur Vyas,HR,Employee Relations,Employment Law,Advanced
861468,Taimur Vyas,HR,Employee Relations,Mediation,Advanced
861468,Taimur Vyas,HR,Employee Relations,Communication,Advanced
861468,Taimur Vyas,HR,Employee Relations,Investigation,Advanced
991573,Hridaan Ramakrishnan,Finance,Auditor,Compliance,Advanced
991573,Hridaan Ramakrishnan,Finance,Auditor,Financial Analysis,Advanced
991573,Hridaan Ramakrishnan,Finance,Auditor,Communication,Advanced
991573,Hridaan Ramakrishnan,Finance,Auditor,Risk Assessment,Advanced
991573,Hridaan Ramakrishnan,Finance,Auditor,Forensic Accounting,Advanced
991573,Hridaan Ramakrishnan,Finance,Auditor,Excel,Advanced
174576,Hansh Char,HR,Employee Relations,Conflict Resolution,Advanced
174576,Hansh Char,HR,Employee Relations,Mediation,Advanced
174576,Hansh Char,HR,Employee Relations,Employment Law,Advanced
174576,Hansh Char,HR,Employee Relations,Critical Thinking,Advanced
174576,Hansh Char,HR,Employee Relations,HR Policies,Advanced
183560,Lavanya Hora,Marketing,Content Strategist,Agile Methodology,Intermediate
183560,Lavanya Hora,Marketing,Content Strategist,User Research,Intermediate
183560,Lavanya Hora,Marketing,Content Strategist,Content Auditing,Intermediate
183560,Lavanya Hora,Marketing,Content Strategist,Copywriting,Intermediate
783333,Anahita Brahmbhatt,Sales,Account Manager,Client Retention,Intermediate
783333,Anahita Brahmbhatt,Sales,Account Manager,Upselling,Intermediate
783333,Anahita Brahmbhatt,Sales,Account Manager,Contract Negotiation,Intermediate
783333,Anahita Brahmbhatt,Sales,Account Manager,Communication,Intermediate
675706,Aarav Banik,HR,HR Manager,Labor Law,Advanced
675706,Aarav Banik,HR,HR Manager,Talent Acquisition,Advanced
675706,Aarav Banik,HR,HR Manager,Communication,Advanced
675706,Aarav Banik,HR,HR Manager,Leadership,Advanced
675706,Aarav Banik,HR,HR Manager,HRIS,Advanced
675706,Aarav Banik,HR,HR Manager,Employee Relations,Advanced
180869,Jayant Dhillon,HR,Employee Relations,HR Policies,Beginner
180869,Jayant Dhillon,HR,Employee Relations,Investigation,Beginner
180869,Jayant Dhillon,HR,Employee Relations,Data Literacy,Beginner
738019,Rania Tara,HR,Employee Relations,Mediation,Advanced
738019,Rania Tara,HR,Employee Relations,Investigation,Advanced
738019,Rania Tara,HR,Employee Relations,Employment Law,Advanced
738019,Rania Tara,HR,Employee Relations,Data Literacy,Advanced
738019,Rania Tara,HR,Employee Relations,HR Policies,Advanced
331999,Neelofar Deep,Marketing,SEO Specialist,Content Optimization,Advanced
331999,Neelofar Deep,Marketing,SEO Specialist,Google Analytics,Advanced
331999,Neelofar Deep,Marketing,SEO Specialist,Communication,Advanced
331999,Neelofar Deep,Marketing,SEO Specialist,Backlink Strategy,Advanced
345179,Neelofar Chowdhury,Sales,Business Development,Market Research,Advanced
345179,Neelofar Chowdhury,Sales,Business Development,Strategic Pitching,Advanced
345179,Neelofar Chowdhury,Sales,Business Development,CRM,Advanced
345179,Neelofar Chowdhury,Sales,Business Development,Data Literacy,Advanced
345179,Neelofar Chowdhury,Sales,Business Development,Partnership Development,Advanced
483895,Farhan Vaidya,Finance,Accountant,QuickBooks,Advanced
483895,Farhan Vaidya,Finance,Accountant,Tax Compliance,Advanced
483895,Farhan Vaidya,Finance,Accountant,Auditing,Advanced
483895,Farhan Vaidya,Finance,Accountant,ERP Systems,Advanced
483895,Farhan Vaidya,Finance,Accountant,Critical Thinking,Advanced
712936,Zaina Iyer,Finance,Accountant,QuickBooks,Intermediate
712936,Zaina Iyer,Finance,Accountant,Auditing,Intermediate
712936,Zaina Iyer,Finance,Accountant,Financial Accounting,Intermediate
712936,Zaina Iyer,Finance,Accountant,ERP Systems,Intermediate
712936,Zaina Iyer,Finance,Accountant,Communication,Intermediate
171523,Tarini Manda,Sales,Sales Executive,Data Literacy,Advanced
171523,Tarini Manda,Sales,Sales Executive,Contract Closing,Advanced
171523,Tarini Manda,Sales,Sales Executive,Lead Generation,Advanced
171523,Tarini Manda,Sales,Sales Executive,B2B Sales,Advanced
171523,Tarini Manda,Sales,Sales Executive,Negotiation,Advanced
171523,Tarini Manda,Sales,Sales Executive,Communication,Advanced
731705,Siya Vaidya,Sales,Business Development,Partnership Development,Intermediate
731705,Siya Vaidya,Sales,Business Development,CRM,Intermediate
731705,Siya Vaidya,Sales,Business Development,Strategic Pitching,Intermediate
731705,Siya Vaidya,Sales,Business Development,Agile Methodology,Intermediate
438055,Mannat Raja,Sales,Business Development,Pipeline Management,Intermediate
438055,Mannat Raja,Sales,Business Development,Communication,Intermediate
438055,Mannat Raja,Sales,Business Development,Partnership Development,Intermediate
438055,Mannat Raja,Sales,Business Development,Strategic Pitching,Intermediate
527267,Hunar Batra,Marketing,Marketing Executive,SEO,Advanced
527267,Hunar Batra,Marketing,Marketing Executive,Campaign Management,Advanced
527267,Hunar Batra,Marketing,Marketing Executive,Digital Marketing,Advanced
527267,Hunar Batra,Marketing,Marketing Executive,Google Analytics,Advanced
527267,Hunar Batra,Marketing,Marketing Executive,Agile Methodology,Advanced
344341,Renee Sandhu,Sales,Account Manager,Data Literacy,Beginner
344341,Renee Sandhu,Sales,Account Manager,Account Planning,Beginner
344341,Renee Sandhu,Sales,Account Manager,CRM (Salesforce),Beginner
247900,Aniruddh Grover,Finance,Financial Analyst,Financial Modeling,Intermediate
247900,Aniruddh Grover,Finance,Financial Analyst,Valuation,Intermediate
247900,Aniruddh Grover,Finance,Financial Analyst,Power BI,Intermediate
247900,Aniruddh Grover,Finance,Financial Analyst,Data Literacy,Intermediate
247900,Aniruddh Grover,Finance,Financial Analyst,SQL,Intermediate
399109,Tara Kashyap,Finance,Financial Analyst,Forecasting,Intermediate
399109,Tara Kashyap,Finance,Financial Analyst,Power BI,Intermediate
399109,Tara Kashyap,Finance,Financial Analyst,Financial Modeling,Intermediate
399109,Tara Kashyap,Finance,Financial Analyst,Data Literacy,Intermediate
976438,Ivan Walia,Finance,Auditor,Compliance,Advanced
976438,Ivan Walia,Finance,Auditor,Internal Auditing,Advanced
976438,Ivan Walia,Finance,Auditor,Financial Analysis,Advanced
976438,Ivan Walia,Finance,Auditor,Risk Assessment,Advanced
976438,Ivan Walia,Finance,Auditor,Forensic Accounting,Advanced
976438,Ivan Walia,Finance,Auditor,Agile Methodology,Advanced
218969,Urvi Hora,Finance,Auditor,Compliance,Advanced
218969,Urvi Hora,Finance,Auditor,Internal Auditing,Advanced
218969,Urvi Hora,Finance,Auditor,Financial Analysis,Advanced
218969,Urvi Hora,Finance,Auditor,Critical Thinking,Advanced
218969,Urvi Hora,Finance,Auditor,Risk Assessment,Advanced
526997,Vritika Krishnamurthy,IT,Data Analyst,Python,Advanced
526997,Vritika Krishnamurthy,IT,Data Analyst,Statistical Analysis,Advanced
526997,Vritika Krishnamurthy,IT,Data Analyst,Tableau,Advanced
526997,Vritika Krishnamurthy,IT,Data Analyst,Communication,Advanced
526997,Vritika Krishnamurthy,IT,Data Analyst,Excel,Advanced
193590,Prisha Kara,HR,HR Manager,Talent Acquisition,Intermediate
193590,Prisha Kara,HR,HR Manager,Leadership,Intermediate
193590,Prisha Kara,HR,HR Manager,Performance Management,Intermediate
193590,Prisha Kara,HR,HR Manager,Agile Methodology,Intermediate
193590,Prisha Kara,HR,HR Manager,Employee Relations,Intermediate
264411,Aaryahi Guha,IT,Software Engineer,Java,Intermediate
264411,Aaryahi Guha,IT,Software Engineer,Git,Intermediate
264411,Aaryahi Guha,IT,Software Engineer,Kubernetes,Intermediate
264411,Aaryahi Guha,IT,Software Engineer,Critical Thinking,Intermediate
264411,Aaryahi Guha,IT,Software Engineer,Data Structures,Intermediate
218346,Nitya Chauhan,IT,Data Analyst,Python,Advanced
218346,Nitya Chauhan,IT,Data Analyst,Statistical Analysis,Advanced
218346,Nitya Chauhan,IT,Data Analyst,Tableau,Advanced
218346,Nitya Chauhan,IT,Data Analyst,Data Literacy,Advanced
218346,Nitya Chauhan,IT,Data Analyst,Power BI,Advanced
218346,Nitya Chauhan,IT,Data Analyst,Excel,Advanced
836767,Anvi Dutt,Sales,Sales Executive,Data Literacy,Advanced
836767,Anvi Dutt,Sales,Sales Executive,Contract Closing,Advanced
836767,Anvi Dutt,Sales,Sales Executive,CRM,Advanced
836767,Anvi Dutt,Sales,Sales Executive,Lead Generation,Advanced
836767,Anvi Dutt,Sales,Sales Executive,Negotiation,Advanced
836767,Anvi Dutt,Sales,Sales Executive,Communication,Advanced
764121,Ayesha Kala,Sales,Sales Executive,Contract Closing,Advanced
764121,Ayesha Kala,Sales,Sales Executive,CRM,Advanced
764121,Ayesha Kala,Sales,Sales Executive,Lead Generation,Advanced
764121,Ayesha Kala,Sales,Sales Executive,B2B Sales,Advanced
764121,Ayesha Kala,Sales,Sales Executive,Negotiation,Advanced
764121,Ayesha Kala,Sales,Sales Executive,Data Literacy,Advanced
458278,Arnav Suri,IT,Cybersecurity Specialist,Penetration Testing,Advanced
458278,Arnav Suri,IT,Cybersecurity Specialist,Incident Response,Advanced
458278,Arnav Suri,IT,Cybersecurity Specialist,Python,Advanced
458278,Arnav Suri,IT,Cybersecurity Specialist,Cryptography,Advanced
458278,Arnav Suri,IT,Cybersecurity Specialist,SIEM,Advanced
458278,Arnav Suri,IT,Cybersecurity Specialist,Data Literacy,Advanced
553095,Shaan Mall,IT,Data Analyst,SQL,Beginner
553095,Shaan Mall,IT,Data Analyst,Power BI,Beginner
553095,Shaan Mall,IT,Data Analyst,Statistical Analysis,Beginner
553095,Shaan Mall,IT,Data Analyst,Agile Methodology,Beginner
337428,Gatik Sule,IT,Cybersecurity Specialist,Python,Intermediate
337428,Gatik Sule,IT,Cybersecurity Specialist,Cryptography,Intermediate
337428,Gatik Sule,IT,Cybersecurity Specialist,Network Security,Intermediate
337428,Gatik Sule,IT,Cybersecurity Specialist,Agile Methodology,Intermediate
767270,Tara Issac,Finance,Auditor,Compliance,Intermediate
767270,Tara Issac,Finance,Auditor,Internal Auditing,Intermediate
767270,Tara Issac,Finance,Auditor,Financial Analysis,Intermediate
767270,Tara Issac,Finance,Auditor,Data Literacy,Intermediate
783114,Yasmin Upadhyay,Marketing,SEO Specialist,On-Page SEO,Advanced
783114,Yasmin Upadhyay,Marketing,SEO Specialist,Content Optimization,Advanced
783114,Yasmin Upadhyay,Marketing,SEO Specialist,Google Analytics,Advanced
783114,Yasmin Upadhyay,Marketing,SEO Specialist,Backlink Strategy,Advanced
783114,Yasmin Upadhyay,Marketing,SEO Specialist,Agile Methodology,Advanced
594563,Nitara Banerjee,IT,Cybersecurity Specialist,Penetration Testing,Advanced
594563,Nitara Banerjee,IT,Cybersecurity Specialist,Python,Advanced
594563,Nitara Banerjee,IT,Cybersecurity Specialist,Incident Response,Advanced
594563,Nitara Banerjee,IT,Cybersecurity Specialist,SIEM,Advanced
594563,Nitara Banerjee,IT,Cybersecurity Specialist,Network Security,Advanced
594563,Nitara Banerjee,IT,Cybersecurity Specialist,Communication,Advanced
110245,Aarav Swaminathan,Finance,Auditor,Compliance,Advanced
110245,Aarav Swaminathan,Finance,Auditor,Internal Auditing,Advanced
110245,Aarav Swaminathan,Finance,Auditor,Financial Analysis,Advanced
110245,Aarav Swaminathan,Finance,Auditor,Critical Thinking,Advanced
110245,Aarav Swaminathan,Finance,Auditor,Excel,Advanced
397482,Tanya Hans,HR,HR Manager,Talent Acquisition,Advanced
397482,Tanya Hans,HR,HR Manager,Leadership,Advanced
397482,Tanya Hans,HR,HR Manager,Performance Management,Advanced
397482,Tanya Hans,HR,HR Manager,Data Literacy,Advanced
397482,Tanya Hans,HR,HR Manager,Employee Relations,Advanced
993237,Pranay Grewal,Finance,Accountant,QuickBooks,Advanced
993237,Pranay Grewal,Finance,Accountant,Tax Compliance,Advanced
993237,Pranay Grewal,Finance,Accountant,Auditing,Advanced
993237,Pranay Grewal,Finance,Accountant,Financial Accounting,Advanced
993237,Pranay Grewal,Finance,Accountant,Data Literacy,Advanced
108047,Nitara Sen,Sales,Account Manager,Contract Negotiation,Advanced
108047,Nitara Sen,Sales,Account Manager,Client Retention,Advanced
108047,Nitara Sen,Sales,Account Manager,Upselling,Advanced
108047,Nitara Sen,Sales,Account Manager,Account Planning,Advanced
108047,Nitara Sen,Sales,Account Manager,Critical Thinking,Advanced
446955,Dhruv Dugal,Finance,Accountant,QuickBooks,Advanced
446955,Dhruv Dugal,Finance,Accountant,Tax Compliance,Advanced
446955,Dhruv Dugal,Finance,Accountant,Auditing,Advanced
446955,Dhruv Dugal,Finance,Accountant,Financial Accounting,Advanced
446955,Dhruv Dugal,Finance,Accountant,Data Literacy,Advanced
446955,Dhruv Dugal,Finance,Accountant,Excel,Advanced
138855,Reyansh Kuruvilla,IT,Cybersecurity Specialist,Penetration Testing,Advanced
138855,Reyansh Kuruvilla,IT,Cybersecurity Specialist,Incident Response,Advanced
138855,Reyansh Kuruvilla,IT,Cybersecurity Specialist,Cryptography,Advanced
138855,Reyansh Kuruvilla,IT,Cybersecurity Specialist,SIEM,Advanced
138855,Reyansh Kuruvilla,IT,Cybersecurity Specialist,Network Security,Advanced
138855,Reyansh Kuruvilla,IT,Cybersecurity Specialist,Agile Methodology,Advanced
608563,Ela Bala,Finance,Financial Analyst,Forecasting,Advanced
608563,Ela Bala,Finance,Financial Analyst,Financial Modeling,Advanced
608563,Ela Bala,Finance,Financial Analyst,Valuation,Advanced
608563,Ela Bala,Finance,Financial Analyst,Power BI,Advanced
608563,Ela Bala,Finance,Financial Analyst,SQL,Advanced
608563,Ela Bala,Finance,Financial Analyst,Agile Methodology,Advanced
303561,Advika Trivedi,Finance,Financial Analyst,Forecasting,Intermediate
303561,Advika Trivedi,Finance,Financial Analyst,Power BI,Intermediate
303561,Advika Trivedi,Finance,Financial Analyst,SQL,Intermediate
303561,Advika Trivedi,Finance,Financial Analyst,Excel,Intermediate
303561,Advika Trivedi,Finance,Financial Analyst,Agile Methodology,Intermediate
338324,Anahita Venkatesh,Sales,Business Development,Strategic Pitching,Intermediate
338324,Anahita Venkatesh,Sales,Business Development,Pipeline Management,Intermediate
338324,Anahita Venkatesh,Sales,Business Development,Market Research,Intermediate
338324,Anahita Venkatesh,Sales,Business Development,Communication,Intermediate
805972,Lakshay Saxena,HR,HR Manager,Talent Acquisition,Advanced
805972,Lakshay Saxena,HR,HR Manager,Leadership,Advanced
805972,Lakshay Saxena,HR,HR Manager,Performance Management,Advanced
805972,Lakshay Saxena,HR,HR Manager,HRIS,Advanced
805972,Lakshay Saxena,HR,HR Manager,Agile Methodology,Advanced
805972,Lakshay Saxena,HR,HR Manager,Employee Relations,Advanced
710006,Bhavin Ahluwalia,HR,HR Manager,Talent Acquisition,Beginner
710006,Bhavin Ahluwalia,HR,HR Manager,Leadership,Beginner
710006,Bhavin Ahluwalia,HR,HR Manager,HRIS,Beginner
710006,Bhavin Ahluwalia,HR,HR Manager,Data Literacy,Beginner
174684,Shlok Bhatt,Finance,Financial Analyst,Forecasting,Advanced
174684,Shlok Bhatt,Finance,Financial Analyst,Valuation,Advanced
174684,Shlok Bhatt,Finance,Financial Analyst,Communication,Advanced
174684,Shlok Bhatt,Finance,Financial Analyst,SQL,Advanced
174684,Shlok Bhatt,Finance,Financial Analyst,Excel,Advanced
370541,Urvi Kibe,Finance,Accountant,QuickBooks,Advanced
370541,Urvi Kibe,Finance,Accountant,Tax Compliance,Advanced
370541,Urvi Kibe,Finance,Accountant,Financial Accounting,Advanced
370541,Urvi Kibe,Finance,Accountant,Critical Thinking,Advanced
370541,Urvi Kibe,Finance,Accountant,ERP Systems,Advanced
643527,Samiha Loke,Sales,Business Development,Pipeline Management,Beginner
643527,Samiha Loke,Sales,Business Development,CRM,Beginner
643527,Samiha Loke,Sales,Business Development,Market Research,Beginner
643527,Samiha Loke,Sales,Business Development,Agile Methodology,Beginner
552506,Kaira Gera,HR,Employee Relations,Conflict Resolution,Advanced
552506,Kaira Gera,HR,Employee Relations,Investigation,Advanced
552506,Kaira Gera,HR,Employee Relations,Employment Law,Advanced
552506,Kaira Gera,HR,Employee Relations,Data Literacy,Advanced
552506,Kaira Gera,HR,Employee Relations,HR Policies,Advanced
837493,Divit Gill,Marketing,SEO Specialist,HTML / CSS Basics,Advanced
837493,Divit Gill,Marketing,SEO Specialist,Content Optimization,Advanced
837493,Divit Gill,Marketing,SEO Specialist,Google Analytics,Advanced
837493,Divit Gill,Marketing,SEO Specialist,Backlink Strategy,Advanced
837493,Divit Gill,Marketing,SEO Specialist,Communication,Advanced
719443,Samiha Swamy,HR,Employee Relations,Conflict Resolution,Intermediate
719443,Samiha Swamy,HR,Employee Relations,Investigation,Intermediate
719443,Samiha Swamy,HR,Employee Relations,Communication,Intermediate
719443,Samiha Swamy,HR,Employee Relations,Employment Law,Intermediate
537927,Rati Tandon,HR,Employee Relations,Mediation,Advanced
537927,Rati Tandon,HR,Employee Relations,Investigation,Advanced
537927,Rati Tandon,HR,Employee Relations,Employment Law,Advanced
537927,Rati Tandon,HR,Employee Relations,Critical Thinking,Advanced
537927,Rati Tandon,HR,Employee Relations,HR Policies,Advanced
928791,Kanav Sama,Finance,Accountant,QuickBooks,Intermediate
928791,Kanav Sama,Finance,Accountant,Tax Compliance,Intermediate
928791,Kanav Sama,Finance,Accountant,Auditing,Intermediate
928791,Kanav Sama,Finance,Accountant,Data Literacy,Intermediate
928791,Kanav Sama,Finance,Accountant,Excel,Intermediate
552368,Adira Grewal,Finance,Financial Analyst,Forecasting,Intermediate
552368,Adira Grewal,Finance,Financial Analyst,Financial Modeling,Intermediate
552368,Adira Grewal,Finance,Financial Analyst,Data Literacy,Intermediate
552368,Adira Grewal,Finance,Financial Analyst,Power BI,Intermediate
552368,Adira Grewal,Finance,Financial Analyst,Excel,Intermediate
127618,Indrajit Venkatesh,Marketing,Content Strategist,Copywriting,Advanced
127618,Indrajit Venkatesh,Marketing,Content Strategist,User Research,Advanced
127618,Indrajit Venkatesh,Marketing,Content Strategist,Communication,Advanced
127618,Indrajit Venkatesh,Marketing,Content Strategist,Information Architecture,Advanced
102677,Anahi Mallick,Sales,Account Manager,Client Retention,Beginner
102677,Anahi Mallick,Sales,Account Manager,Communication,Beginner
102677,Anahi Mallick,Sales,Account Manager,CRM (Salesforce),Beginner
689416,Renee Batra,Sales,Account Manager,Contract Negotiation,Beginner
689416,Renee Batra,Sales,Account Manager,Upselling,Beginner
689416,Renee Batra,Sales,Account Manager,Data Literacy,Beginner
986803,Nehmat Khatri,Sales,Account Manager,Client Retention,Intermediate
986803,Nehmat Khatri,Sales,Account Manager,Upselling,Intermediate
986803,Nehmat Khatri,Sales,Account Manager,Account Planning,Intermediate
986803,Nehmat Khatri,Sales,Account Manager,Critical Thinking,Intermediate
816066,Aarush Soman,Sales,Business Development,Pipeline Management,Intermediate
816066,Aarush Soman,Sales,Business Development,Communication,Intermediate
816066,Aarush Soman,Sales,Business Development,CRM,Intermediate
816066,Aarush Soman,Sales,Business Development,Market Research,Intermediate
212010,Shanaya Verma,Marketing,SEO Specialist,HTML / CSS Basics,Advanced
212010,Shanaya Verma,Marketing,SEO Specialist,Content Optimization,Advanced
212010,Shanaya Verma,Marketing,SEO Specialist,Google Analytics,Advanced
212010,Shanaya Verma,Marketing,SEO Specialist,Backlink Strategy,Advanced
212010,Shanaya Verma,Marketing,SEO Specialist,Data Literacy,Advanced
599165,Nirvaan Comar,Marketing,SEO Specialist,On-Page SEO,Advanced
599165,Nirvaan Comar,Marketing,SEO Specialist,Content Optimization,Advanced
599165,Nirvaan Comar,Marketing,SEO Specialist,Google Analytics,Advanced
599165,Nirvaan Comar,Marketing,SEO Specialist,Backlink Strategy,Advanced
599165,Nirvaan Comar,Marketing,SEO Specialist,Data Literacy,Advanced
283744,Tiya Butala,Marketing,Marketing Executive,SEO,Advanced
283744,Tiya Butala,Marketing,Marketing Executive,Campaign Management,Advanced
283744,Tiya Butala,Marketing,Marketing Executive,Digital Marketing,Advanced
283744,Tiya Butala,Marketing,Marketing Executive,Data Literacy,Advanced
283744,Tiya Butala,Marketing,Marketing Executive,Content Marketing,Advanced
134676,Kavya Vaidya,Finance,Financial Analyst,Power BI,Beginner
134676,Kavya Vaidya,Finance,Financial Analyst,Valuation,Beginner
134676,Kavya Vaidya,Finance,Financial Analyst,Excel,Beginner
134676,Kavya Vaidya,Finance,Financial Analyst,Agile Methodology,Beginner
403920,Amira Sandhu,Finance,Accountant,QuickBooks,Advanced
403920,Amira Sandhu,Finance,Accountant,Tax Compliance,Advanced
403920,Amira Sandhu,Finance,Accountant,Auditing,Advanced
403920,Amira Sandhu,Finance,Accountant,Financial Accounting,Advanced
403920,Amira Sandhu,Finance,Accountant,Critical Thinking,Advanced
403920,Amira Sandhu,Finance,Accountant,Excel,Advanced
728620,Akarsh Sibal,Sales,Sales Executive,Contract Closing,Intermediate
728620,Akarsh Sibal,Sales,Sales Executive,Critical Thinking,Intermediate
728620,Akarsh Sibal,Sales,Sales Executive,Communication,Intermediate
728620,Akarsh Sibal,Sales,Sales Executive,CRM,Intermediate
110266,Gatik Raj,HR,Employee Relations,Mediation,Advanced
110266,Gatik Raj,HR,Employee Relations,Investigation,Advanced
110266,Gatik Raj,HR,Employee Relations,Employment Law,Advanced
110266,Gatik Raj,HR,Employee Relations,Data Literacy,Advanced
110266,Gatik Raj,HR,Employee Relations,HR Policies,Advanced
475929,Hrishita Hans,Finance,Accountant,QuickBooks,Advanced
475929,Hrishita Hans,Finance,Accountant,Tax Compliance,Advanced
475929,Hrishita Hans,Finance,Accountant,Auditing,Advanced
475929,Hrishita Hans,Finance,Accountant,ERP Systems,Advanced
475929,Hrishita Hans,Finance,Accountant,Data Literacy,Advanced
475929,Hrishita Hans,Finance,Accountant,Excel,Advanced
505768,Divyansh Kar,HR,Recruitment Specialist,Interviewing,Advanced
505768,Divyansh Kar,HR,Recruitment Specialist,ATS,Advanced
505768,Divyansh Kar,HR,Recruitment Specialist,Employer Branding,Advanced
505768,Divyansh Kar,HR,Recruitment Specialist,Communication,Advanced
505768,Divyansh Kar,HR,Recruitment Specialist,Salary Negotiation,Advanced
973510,Mahika Garde,Sales,Sales Executive,Data Literacy,Advanced
973510,Mahika Garde,Sales,Sales Executive,Contract Closing,Advanced
973510,Mahika Garde,Sales,Sales Executive,CRM,Advanced
973510,Mahika Garde,Sales,Sales Executive,Lead Generation,Advanced
973510,Mahika Garde,Sales,Sales Executive,Negotiation,Advanced
973510,Mahika Garde,Sales,Sales Executive,Communication,Advanced
633512,Misha Aurora,Sales,Account Manager,Agile Methodology,Beginner
633512,Misha Aurora,Sales,Account Manager,Contract Negotiation,Beginner
633512,Misha Aurora,Sales,Account Manager,Account Planning,Beginner
